,selected,adaptive,aic_BM,aic_OU1,aic_OU2,disp_r,alpha_OU1,dtheta_OU2
Synpo,OU1,False,2557.551568004384,2556.9213197719923,2558.765505880695,1.415919081123127,0.10893246187363835,0.09729242167681473
Zfp866,OU1,False,1248.4892496834577,1246.6833105782382,1248.6815433398515,0.3622594891328708,0.056753892261295374,0.0190640588284392
Tuba1c,OU2,True,2771.520931520121,2771.592638112463,2771.2221794743787,1.2812427526433703,0.01540537649643895,0.5490171347613897
Mob1a,OU1,False,2717.733445869875,2715.5817515000094,2716.88340235466,3.0325456948223426,0.01540537649643895,0.43914970552909605
Crppa,BM,False,1641.6838339347464,1643.6838339347464,1645.6838339347464,0.5573728514176666,0.0,4.442278885210707
Ppp2r3a,BM,False,1411.9268388230028,1413.6521929512076,1414.8981431272532,0.47130742377,0.10893246187363835,3.6753504814206037
Pyurf,OU1,False,1936.2094469802907,1936.0266929690663,1938.0001051216623,0.7838441521792755,0.056753892261295374,0.033808393275298165
Gpi-ps,OU1,False,1202.8613895438232,1196.8029225374019,1198.7808708114692,6.772481639474,0.10893246187363835,0.01822706645238137
Zmpste24,OU1,False,2396.3245958171206,2394.5243519449973,2394.7776975298243,1.4614974983402256,0.10893246187363835,0.2378624903780615
Upf2,OU2,True,1238.756579543796,1235.8000050555179,1227.2891922206043,0.30220286661563,0.029568819352885703,2.640828583288363
Trim56,OU1,False,1321.2451708549474,1318.972197173407,1320.9545158371288,0.38632691175594525,0.056753892261295374,0.05318490673413656
Tmem11,OU2,True,2179.9130187170213,2180.2630863613867,2169.9571138186357,1.2874312478899717,0.01540537649643895,1.029118183076422
D17H6S53E,OU1,False,1933.3880188800608,1933.0040992130387,1933.7494643357943,2.0020519299470294,0.01540537649643895,0.40986636863772485
Filip1l,OU1,False,1793.4110035489587,1785.0096481060434,1787.0069530339397,0.6491434073859552,0.10893246187363835,0.03433804301957277
Gprasp1,OU1,False,1492.909111325173,1486.4373220345615,1488.2119625276712,0.6578826977022895,0.10893246187363835,0.14963718251611047
2510009E07Rik,BM,False,1417.937632209379,1419.2020503033557,1419.321738800837,0.42826260627239343,0.004181662535221101,0.7876061509701175
Usp48,OU1,False,2130.2861094245404,2129.520223753507,2131.5180453788785,0.982937844496036,0.10893246187363835,0.01208239724040272
Otud1,OU2,True,1101.7711535032,1097.314638502292,1096.5681304024765,0.39815797519727986,0.056753892261295374,1.0239083535299003
Pgp,OU1,False,2265.084296878492,2264.950261981367,2266.6811570760315,1.749096787132483,0.10893246187363835,0.1960854151643261
Gm6863,OU1,False,1291.1165360465502,1283.090625775827,1283.4648265574153,5.786636790843689,0.10893246187363835,0.20029435679037189
Setx,OU2,True,2028.7501565755667,2022.7458110009334,2021.6885245438489,0.860127414180819,0.056753892261295374,0.7426368506117331
Zc2hc1a,BM,False,2199.1594915865057,2201.0421520197174,2202.9819476426046,1.0326854581210825,0.002178649237472767,0.3104342200853276
Fbxl7,OU1,False,872.6195296994549,871.68312725391,873.0987372451092,0.2749811035177431,0.01540537649643895,1.0246694374292225
Eif5al3-ps,BM,False,619.1487014766499,620.7560309233029,622.7312532657022,15.455294212585406,0.002178649237472767,0.12744798402357982
Fam221b,BM,False,1114.5852733156203,1115.9756494630733,1116.8865949700923,1.562442899751855,0.029568819352885703,0.2646343898813188
Fem1a,BM,False,1598.2965678806156,1599.7871359993453,1601.7875818512698,0.5626839093912567,0.004181662535221101,0.06204714657658794
Rpl7,OU1,False,2723.371118131444,2722.01893007398,2722.4013808780373,8.261943449820425,0.008026212415338536,0.28344858068787016
Ptpn11,BM,False,2229.487134580194,2231.487134580194,2233.487134580194,1.4725839593165142,0.0,5.306132678103489
Oaz1-ps,BM,False,1465.3063264201191,1465.3343068531403,1467.194056750693,11.77563428161019,0.008026212415338536,0.11836159385505196
Adamtsl5,OU1,False,1919.1461162010705,1914.8019812886946,1916.7693444226106,0.9788472593609558,0.029568819352885703,0.07897616534940344
Taf10,BM,False,1867.912878383109,1869.2290985356735,1870.9798752017891,1.3045133640096487,0.004181662535221101,0.6540052033177108
Slc36a4,BM,False,1603.5977231125003,1604.905645120348,1606.3427063084089,0.47088721900961567,0.008026212415338536,0.18532888319366414
Gm8399,OU2,True,1508.0769837831187,1508.1480331798891,1507.098852706919,4.370992112232485,0.008026212415338536,0.5310103593128526
S1pr2,OU1,False,2487.5713315404164,2485.125498125302,2486.838906257714,1.7195814233964568,0.10893246187363835,0.1304962627498787
Trp53bp1,BM,False,1901.1679841312643,1901.2959139393627,1902.2580245665188,0.8312543216459957,0.10893246187363835,0.5612217124644205
Wdfy3,BM,False,2352.1273333739027,2353.467638056625,2354.5442337763643,1.6404095217537487,0.008026212415338536,0.39377575427817924
Thrap3,OU1,False,2444.1704842113927,2440.1059332613595,2440.5911909294814,3.4545937224222336,0.029568819352885703,0.15908832787704696
Cep164,OU1,False,1461.9347181782375,1459.090927021766,1460.843078180539,0.5833371839692493,0.10893246187363835,0.15546733390885858
Pura,BM,False,2128.902070882297,2129.1687936454036,2131.159575447517,1.4722850426882046,0.008026212415338536,0.059733102709327746
Mgat2,OU1,False,2482.9823136113664,2478.4468047849496,2480.306551622029,2.65237191212742,0.10893246187363835,0.17387284845730822
Mrpl50,OU2,True,2210.671601850684,2207.4439243975717,2206.5860745753853,1.5403891363545972,0.029568819352885703,0.22861530622305182
Irf2bp1,OU1,False,833.651723843558,827.598415420959,829.0916110926072,0.2880872029654533,0.029568819352885703,0.6606440670776852
Ccdc141,OU1,False,1253.3748643428548,1250.8213116298004,1252.6126665297056,0.4205707590767346,0.056753892261295374,0.3204556057655843
Fmn1,BM,False,2385.507766486178,2385.974404948904,2387.959338711838,1.8313101848402524,0.008026212415338536,0.04934192233277024
Cep68,BM,False,1532.7374954583138,1533.1405395101308,1535.0943989014397,0.48658767732531705,0.01540537649643895,0.04160343224127505
S100a1,OU2,True,2213.6417101113016,2213.5224731450003,2209.4063846080962,2.5704312389343147,0.056753892261295374,0.4134481112760984
Arf6,OU1,False,1975.3279431751153,1973.8338586927866,1975.731433775216,1.6933575506710383,0.029568819352885703,0.1218618317036908
1810030O07Rik,OU1,False,1841.2582589152164,1840.1834330813483,1842.1787311604603,0.6849653755943225,0.10893246187363835,0.023535235445019786
Nkrf,BM,False,825.2823968386726,827.1710340854718,828.2896236938238,0.4640911405098027,0.029568819352885703,2.026582192116763
Lsm8,OU2,True,2379.6694712903636,2377.5771977849763,2377.011570170329,2.0451561118822266,0.01540537649643895,0.45994519020604585
Foxo1,BM,False,1853.5756023608633,1855.5756023608633,1857.5756023608635,0.7604843796774847,0.0,4.66343476562631
Gpr146,OU2,True,1691.970855154105,1689.0715618720142,1688.486724613756,0.6867826867250215,0.01540537649643895,1.3629828947181082
Cdc25c,OU2,True,1621.3626719055294,1622.672048510791,1618.515665150725,0.4734601089797537,0.008026212415338536,1.4919613706583608
Gm7887,BM,False,526.2752835445831,527.4978532375326,527.8353330715024,3.2793145949454896,0.008026212415338536,0.3893069636948207
Aqp5,OU2,True,1731.9128174881484,1729.6908082654006,1724.4580280305536,0.6006475704316786,0.029568819352885703,1.1387884591796942
Grsf1,OU1,False,1873.9366643873013,1859.9958604010583,1861.54859730791,0.8378634666189921,0.10893246187363835,0.3190223017967666
Dnajc21,OU1,False,1390.5242913691686,1388.182271634899,1390.09973004923,0.5286563325789821,0.10893246187363835,0.071737839160944
Osbpl1a,BM,False,1923.6810592293673,1925.0348252165993,1926.8675072077885,0.5717013188951723,0.029568819352885703,0.08106748746122161
Ubb-ps,BM,False,1695.7288992617887,1697.2309675361962,1698.149685948669,6.02810100613315,0.004181662535221101,1.4030708365796007
Ubr3,BM,False,1543.4275920579905,1544.704810389873,1545.6757089372552,0.5306301811970535,0.029568819352885703,0.4736271580911793
Trp53i13,OU2,True,1916.6093049590413,1914.3476978582999,1914.0634129320213,1.0808235316483394,0.10893246187363835,0.765549343697562
Gm9790,OU1,False,422.4029193323315,421.25688847281407,422.78604708617405,1.9323461398294828,0.10893246187363835,0.07770649988893458
Sptssa,OU2,True,2235.8863332126302,2234.225823952243,2233.463328948175,1.7719021086926645,0.10893246187363835,0.4097821637188197
Gm9493,OU1,False,960.985969097204,954.132504393041,955.7370260057559,5.753675480780521,0.056753892261295374,0.1017943758971176
Gm9791,OU1,False,429.3415127045355,425.1490638503509,426.0080117446139,10000.0,0.10893246187363835,0.27903828122317076
N6amt1,OU1,False,2096.0112768862646,2095.3539470490496,2097.235651763133,1.4413573186846333,0.10893246187363835,0.06979226412867678
Dock5,BM,False,2089.627366607044,2091.627366607044,2093.627366607044,0.9236549635982414,0.0,5.231058623095384
Zfp507,OU1,False,1228.1573732791112,1224.4333451070493,1226.299847244906,0.31252920745867574,0.056753892261295374,0.14334237323108345
Fam160a2,BM,False,1650.3675828918067,1651.9324999942482,1653.9299097237729,0.6005869312403056,0.008026212415338536,0.09689368896787887
Lncpint,OU1,False,1343.8648536545809,1339.3937509391199,1341.3912987475492,0.6000867399957828,0.10893246187363835,0.019540740719492078
Zfand3,BM,False,1575.7322479591205,1577.4641665953673,1578.5318989348254,0.6839206166297787,0.004181662535221101,0.3844192712758736
2510039O18Rik,OU1,False,1221.2436270043158,1217.9241383171975,1219.9238738327713,0.44529572050535937,0.10893246187363835,0.009874380879330236
Bod1,OU1,False,1459.9666053172782,1457.555401168937,1459.046233180126,0.5316859207880131,0.029568819352885703,0.23175454594494616
Rps2,BM,False,3054.1484172990376,3056.036460801568,3057.7348338825,6.529681972217541,0.002178649237472767,1.2379584696828996
Acp1,OU1,False,2429.765110065141,2423.426985265499,2424.726166734838,2.490948974054593,0.056753892261295374,0.08249900730642068
Smim7,OU1,False,2644.53412318835,2643.8951473330053,2645.2219812255403,3.9621140637003225,0.056753892261295374,0.20001870780028508
Gm9294,OU1,False,701.5167639119313,696.1226368615287,696.610642239337,9.889334801985497,0.10893246187363835,0.29872470226796943
Swi5,OU1,False,2224.1954223214607,2220.5779019194933,2220.9874220682987,4.73183757408221,0.10893246187363835,0.23889127541646893
Tmem201,OU1,False,1857.0715342136054,1855.4257369075794,1857.3312993067168,0.8813096725354082,0.10893246187363835,0.11848802324534624
Gemin7,OU1,False,2161.576139307585,2157.438289072924,2158.7025158368083,2.4185902244032493,0.029568819352885703,0.08615097426947127
Slc38a6,OU2,True,811.950416915924,810.2222078792723,805.5986656262456,0.2990131562900775,0.10893246187363835,1.3924627051268859
Gskip,OU1,False,2242.437068815709,2242.03520810482,2242.2608954964985,1.2341137233967772,0.056753892261295374,0.22549599338954618
Atp5pb-ps,OU1,False,935.6567016900842,933.4064785873229,935.1762362583331,8.338811185977407,0.056753892261295374,0.10996546300131027
Gm6430,OU1,False,797.1007576114961,795.1374172298006,795.9839182803944,3.3727455541472096,0.029568819352885703,0.20202173865303896
Trmt10c,OU1,False,2153.6881613402593,2150.3057017937085,2152.3040077563514,0.9001693383509892,0.10893246187363835,0.010041175696021476
Hjurp,BM,False,2602.1970072339177,2603.9439169693737,2603.6794451063843,1.0800238399735314,0.029568819352885703,0.3928519010220457
Zfp36,OU1,False,1258.6335305539378,1255.8218197185295,1256.6507321065824,0.43790927292168186,0.10893246187363835,0.283322994939768
Setd2,BM,False,1743.2840424603994,1743.385059445058,1745.1289957408517,0.6035266382060674,0.029568819352885703,0.15209556235868948
Isca1,OU1,False,2249.767943804922,2243.7886091132086,2245.788553974462,1.4184390930582003,0.10893246187363835,0.00027464985176006707
Zfp444,OU2,True,1508.998774934249,1502.6773898381775,1500.2693086131246,0.6630551039578247,0.10893246187363835,1.0846250037776208
Coa4,OU1,False,1030.593184729269,1030.1397631749846,1031.9942847980656,0.3331107135572082,0.10893246187363835,0.04790173794670949
Uqcrq,OU2,True,2328.882480887549,2326.2101830697234,2323.269402548787,4.994857617657899,0.01540537649643895,0.25216364716390594
4930503L19Rik,BM,False,1825.6781105002462,1825.8564110695893,1827.8553068240667,0.6685878398882426,0.01540537649643895,0.005629564451290037
Zfp367,OU1,False,2181.9109618300204,2176.6987335629583,2178.446120465436,0.711913128024362,0.10893246187363835,0.12495089939981163
Pwwp2a,OU1,False,955.2186685717347,952.003968274508,953.9702184074847,0.3027675496843935,0.10893246187363835,0.11207888421979861
Fbxo48,BM,False,913.523726763085,915.3096059259576,916.485410707201,0.2755521587891146,0.029568819352885703,0.23568538160928387
Shld1,BM,False,1048.5958581870643,1049.807774094386,1051.691520479539,0.32774389939061804,0.01540537649643895,0.13241128227436771
Cetn4,OU2,True,1057.6445825341993,1051.8920825596774,1049.9058946234009,0.4212467162474069,0.10893246187363835,0.9996347843643907
Megf8,BM,False,1918.9521440803649,1919.3531880188534,1921.1962447222816,0.9238637978959605,0.10893246187363835,0.0629878081361106
Lrfn4,OU1,False,1413.5695861247573,1411.9208557930015,1413.5834475532454,0.858226593093277,0.01540537649643895,0.35050655592150104
Rpsa-ps2,OU2,True,758.3227486017271,754.72669847045,752.0893279749082,8.159300823719907,0.10893246187363835,0.4550776459869674
Rnf216,OU1,False,2141.5629172528998,2137.8977175317304,2138.1066153911834,1.172282788376861,0.10893246187363835,0.2650169849627426
Dmd,OU1,False,2523.397758035333,2523.1513414393007,2524.709474280019,1.125693818344943,0.01540537649643895,0.3026200839269224
Ldhb-ps,BM,False,860.025702438162,862.025702438162,863.9768571690634,2.1812244306524313,0.0,0.9895645665941163
Saysd1,BM,False,1590.3946106678711,1592.3946106678711,1590.4583958144776,0.7780784930719207,0.0,3.47896196071912
Rpl18a,OU1,False,2776.7155245417625,2774.2615149105295,2776.0080616832247,6.551648169112867,0.01540537649643895,0.13447562106951505
Tubb2b,OU1,False,1699.0071853981035,1698.0282901947626,1699.9592954572943,0.8049855117201125,0.01540537649643895,0.19298960960101041
Bola3,OU1,False,2040.175247511808,2039.0740263193202,2041.0638605380418,2.5919639439453412,0.10893246187363835,0.01648012711347846
Shroom2,OU2,True,1660.0223096215764,1660.2550577391826,1659.466131356895,0.44082425372377176,0.029568819352885703,0.834451676029782
Cirbp,BM,False,1512.1626928506257,1513.9150690868348,1515.376787474706,0.657964445858047,0.004181662535221101,0.9246970177649185
Dpy19l4,OU1,False,1492.6919101364922,1491.8652562861917,1493.818514520789,0.5463335559299,0.029568819352885703,0.17766124713087272
Vcpip1,OU1,False,2196.1813927749495,2189.16613391902,2191.115341279629,0.994860984965858,0.056753892261295374,0.08496730349014481
Nudt18,OU1,False,1544.9529140622453,1539.955404516724,1540.3279814252658,0.5849893962835465,0.029568819352885703,0.9401999844682192
Zfp574,OU1,False,1582.6741052971413,1582.2862435361108,1584.1276863897833,0.5536730748182284,0.056753892261295374,0.08101603846146954
Zfp691,OU1,False,937.3402289803462,933.3566160851598,933.8741836464615,0.5974613904490009,0.056753892261295374,0.5042879686454296
Cenph,OU2,True,1352.4716750794412,1351.6976639563743,1350.1647141246756,0.4377696662693331,0.01540537649643895,1.1635622716758127
Insig1,OU2,True,2544.4563173180795,2542.2280768499054,2540.9661198546423,1.467781745578433,0.01540537649643895,0.9217826877102429
Preb,OU1,False,2429.890210748163,2422.456619441174,2423.9267225278354,1.6935732969848365,0.10893246187363835,0.11301428779449019
Lhfpl2,OU1,False,2376.378864251068,2372.871092556744,2374.587722488248,1.2216918430080594,0.029568819352885703,0.25466808379800376
6330549D23Rik,OU2,True,624.1358659237617,623.37241676233,620.544687803544,0.1994637652310512,0.008026212415338536,1.9831648669313404
Cenpe,OU1,False,2039.5801411355073,2039.511033226072,2040.0929952621527,0.6404665540842777,0.01540537649643895,0.8299072372821419
Trim39,OU1,False,1123.8291475996214,1118.0302534289729,1119.9943341370765,0.33505548610169283,0.056753892261295374,0.11744681573603621
Akr1e1,OU2,True,2021.725818490344,2021.49446716006,2019.512008456063,0.8260308038819362,0.056753892261295374,0.528634133480927
2410002F23Rik,OU1,False,2190.1640688965153,2184.2827622672717,2186.2492015612447,0.9926912672898819,0.10893246187363835,0.006963279837858494
Hnrnph2,OU1,False,2403.88534192661,2398.5513574180463,2400.5436307352343,2.0225702753456005,0.10893246187363835,0.003354276073415541
Tmem60,BM,False,1979.573151926033,1980.6783575035536,1981.0386811749781,1.2194166244406883,0.008026212415338536,0.3081287622671045
Cox19,OU1,False,2085.363425066129,2082.3923044442017,2084.195030025362,1.5982059554031847,0.056753892261295374,0.10663491266254255
2810002D19Rik,OU2,True,1145.5934198540156,1146.8443295633235,1144.0888611844564,0.3465245036396116,0.004181662535221101,3.669152830069714
Trrap,OU1,False,2341.7798425440574,2339.2200018540943,2340.6946145828656,1.7547519547431334,0.029568819352885703,0.1835268504091383
